program_id;program_city_group;age_group;gender_group;service_type_id;distance_min;cpr_max;cpr_mean;cpr_median;cpr_std;cpr_min;cpr_region;number_of_clinics_in_progam;clinic_franchise; target ;analysis_urin_avg_max;analysis_urin_avg_mean;analysis_urin_avg_min;airflow_avg_max;airflow_avg_mean;airflow_avg_min;analysis_blood_avg_max;analysis_blood_avg_mean;analysis_blood_avg_min;analysis_copro_avg_max;analysis_copro_avg_mean;analysis_copro_avg_min;anestesy_avg_max;anestesy_avg_mean;anestesy_avg_min;anti_hcv_avg_max;anti_hcv_avg_mean;anti_hcv_avg_min;dent_plomb_avg_max;dent_plomb_avg_mean;dent_plomb_avg_min;dent_remov_avg_max;dent_remov_avg_mean;dent_remov_avg_min;dent_usonic_avg_max;dent_usonic_avg_mean;dent_usonic_avg_min;doctor_visit_avg_max;doctor_visit_avg_mean;doctor_visit_avg_min;massage_avg_max;massage_avg_mean;massage_avg_min;massage_int_avg_max;massage_int_avg_mean;massage_int_avg_min;massage_neck_avg_max;massage_neck_avg_mean;massage_neck_avg_min;usound_ginec_avg_max;usound_ginec_avg_mean;usound_ginec_avg_min;usound_shield_avg_max;usound_shield_avg_mean;usound_shield_avg_min;visit_card_avg_max;visit_card_avg_mean;visit_card_avg_min;visit_dent_avg_max;visit_dent_avg_mean;visit_dent_avg_min;visit_gastr_avg_max;visit_gastr_avg_mean;visit_gastr_avg_min;visit_genic_avg_max;visit_genic_avg_mean;visit_genic_avg_min;visit_lor_avg_max;visit_lor_avg_mean;visit_lor_avg_min;visit_neur_avg_max;visit_neur_avg_mean;visit_neur_avg_min;visit_neuro_avg_max;visit_neuro_avg_mean;visit_neuro_avg_min;visit_oft_avg_max;visit_oft_avg_mean;visit_oft_avg_min;visit_surg_avg_max;visit_surg_avg_mean;visit_surg_avg_min
6145;1;age_group_1;1;1;;3,81529;1,9168385;1,796429;0,8275325;0,443966;3,3815345;32;; 34,11 ;2,875;1,59761;0,6;;;;12,1;2,346;0,75;3,75;2,277955;0,95;8,8;4,27111;1,65;5,935;2,46111;0,85;;;;;;;;;;15,17857;7,44669;3,94375;7,25;4,931335;2,3;3,96;3,6;1,53;5,525;3,773635;2,3;16,25;9,3375;5;16,25;7,5225;3,5;15;7,743635;4,4;;;;15;7,78818;4,4;19,44;9,44913;4,4;15;7,8175;4,4;15;6,833915;3,7;17,5;7,958125;4,4;15;8,165435;4,4;17,5;8,78335;4,4
6145;1;age_group_1;1;2;;2,652125;2,4213755;2,4213755;0,326297;2,196485;3,786275;2;1; 8,39 ;;;;;;;;;;;;;;;;;;;2;2;2;22,4;2,95;19,5;1,35;1,75;0,8;;;;;;;;;;;;;;;;;;;;;;3;2,725;2,45;;;;;;;;;;;;;;;;;;;;;
6145;1;age_group_1;;1;;3,98982;1,78432;1,37433;0,98685;0,4317;3,239545;32;; 13,59 ;2,875;1,59761;0,6;;;;12,1;2,346;0,75;3,75;2,277955;0,95;8,8;4,27111;1,65;5,935;2,46111;0,85;;;;;;;;;;15,17857;7,44669;3,94375;7,25;4,931335;2,3;3,96;3,6;1,53;5,525;3,773635;2,3;16,25;9,3375;5;16,25;7,5225;3,5;15;7,743635;4,4;;;;15;7,78818;4,4;19,44;9,44913;4,4;15;7,8175;4,4;15;6,833915;3,7;17,5;7,958125;4,4;15;8,165435;4,4;17,5;8,78335;4,4
6145;1;age_group_1;;2;;3,53575;2,929862;2,929862;0,856855;2,3239745;4,37715;2;1; 6,95 ;;;;;;;;;;;;;;;;;;;2;2;2;22,4;2,95;19,5;1,35;1,75;0,8;;;;;;;;;;;;;;;;;;;;;;3;2,725;2,45;;;;;;;;;;;;;;;;;;;;;
6751;;age_group_2;1;1;599,512;0,498125;0,498125;0,498125;;0,498125;5,1699715;8;; 4,49 ;2,9;2,76;2,62;;;;2,245;2,975;1,95;3,5;2,71;1,92;4,4;4,4;4,4;5,935;4,4925;3,5;;;;;;;;;;12,333335;12,333335;12,333335;7;7;7;7,9;7,9;7,9;7;7;7;12;12;12;9,5;9,5;9,5;12,75;12,75;12,75;;;;12,75;12,75;12,75;12,75;12,75;12,75;1,5;1,5;1,5;11;11;11;11;11;11;11;11;11;1,5;1,5;1,5
6751;;age_group_1;1;1;599,512;3,422845;1,9434815;1,953557;1,221415;0,443966;4,1933575;8;; 1,71 ;2,9;2,76;2,62;;;;2,245;2,975;1,95;3,5;2,71;1,92;4,4;4,4;4,4;5,935;4,4925;3,5;;;;;;;;;;12,333335;12,333335;12,333335;7;7;7;7,9;7,9;7,9;7;7;7;12;12;12;9,5;9,5;9,5;12,75;12,75;12,75;;;;12,75;12,75;12,75;12,75;12,75;12,75;1,5;1,5;1,5;11;11;11;11;11;11;11;11;11;1,5;1,5;1,5
6751;;age_group_1;1;2;2211,814;;;;;;4,9556;2;1; 2,46 ;;;;1,65;1,65;1,65;;;;;;;;;;;;;32,8;32,8;32,8;43;43;43;1,5;1,5;1,5;;;;;;;;;;;;;;;;;;;;;;4,95;4,95;4,95;;;;;;;;;;;;;;;;;;;;;
6751;;age_group_1;;1;599,512;2,97686;1,7164775;1,729485;1,458825;0,4317;3,9129555;8;; 2,11 ;2,9;2,76;2,62;;;;2,245;2,975;1,95;3,5;2,71;1,92;4,4;4,4;4,4;5,935;4,4925;3,5;;;;;;;;;;12,333335;12,333335;12,333335;7;7;7;7,9;7,9;7,9;7;7;7;12;12;12;9,5;9,5;9,5;12,75;12,75;12,75;;;;12,75;12,75;12,75;12,75;12,75;12,75;1,5;1,5;1,5;11;11;11;11;11;11;11;11;11;1,5;1,5;1,5
6751;;age_group_1;;2;2211,814;2,6398275;2,6398275;2,6398275;;2,6398275;4,4123895;2;1; 2,84 ;;;;1,65;1,65;1,65;;;;;;;;;;;;;32,8;32,8;32,8;43;43;43;1,5;1,5;1,5;;;;;;;;;;;;;;;;;;;;;;4,95;4,95;4,95;;;;;;;;;;;;;;;;;;;;;
6477;2;age_group_1;;2;56951,793;;;;;;4,1831545;1;2; 0,53 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
665;2;age_group_1;;1;;0,999547;0,999547;0,999547;;0,999547;3,1396755;1;; 0,62 ;1,3;1,3;1,3;;;;1,2;1,2;1,2;2,125;2,125;2,125;3,5;3,5;3,5;1;1;1;;;;;;;;;;7,77395;7,77395;7,77395;4,5;4,5;4,5;4,35;4,35;4,35;3,5;3,5;3,5;5,85;5,85;5,85;3,2;3,2;3,2;7,9;7,9;7,9;;;;7,9;7,9;7,9;6,75;6,75;6,75;6,75;6,75;6,75;4,85;4,85;4,85;7,9;7,9;7,9;6,75;6,75;6,75;7,9;7,9;7,9
665;2;age_group_1;;2;;;;;;;4,1831545;1;2; 19,65 ;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;;;;;;;;;;;;;;;;;;;;;;1,75;1,75;1,75;;;;;;;;;;;;;;;;;;;;;
6292;2;age_group_2;1;1;;0,498125;0,498125;0,498125;;0,498125;4,1225;16;; 31,65 ;2,62;1,281665;0,75;;;;2,245;1,39165;0,5;2,75;2,73335;1,45;22,5;6,927;1,25;5,935;2,93835;1,65;;;;;;;;;;9,578125;6,21322;2,814285;5;3,24;1,9;;;;3,52;2,854;2,25;7,95;6,4225;4;6,45;4,894445;1,75;9;6,95;6;;;;13,5;7,67857;5,75;1,25;6,683335;3,85;9;6,25;3,3;9;6,159375;5;1;6,83335;3,3;9;6,383335;3,3;1;6,216665;3,3
6292;2;age_group_2;1;2;;;;;;;3,3499;5;2; 12,52 ;;;;0,385;0,385;0,385;;;;;;;;;;;;;8,95;8,95;8,95;39,6;22,775;13,9;0,9;0,765;0,63;;;;;;;;;;;;;;;;;;;;;;7,875;4,81875;2;;;;;;;;;;;;;;;;;;;;;
6292;2;age_group_1;;1;;1,4883475;1,94983;1,365595;0,5782865;0,4317;3,1822535;16;; 14,59 ;2,62;1,281665;0,75;;;;2,245;1,39165;0,5;2,75;2,73335;1,45;22,5;6,927;1,25;5,935;2,93835;1,65;;;;;;;;;;9,578125;6,21322;2,814285;5;3,24;1,9;;;;3,52;2,854;2,25;7,95;6,4225;4;6,45;4,894445;1,75;9;6,95;6;;;;13,5;7,67857;5,75;1,25;6,683335;3,85;9;6,25;3,3;9;6,159375;5;1;6,83335;3,3;9;6,383335;3,3;1;6,216665;3,3
6292;2;age_group_1;;2;;5,351613;3,959241;3,94828;1,98449;2,6756945;4,146164;5;2; 12,69 ;;;;0,385;0,385;0,385;;;;;;;;;;;;;8,95;8,95;8,95;39,6;22,775;13,9;0,9;0,765;0,63;;;;;;;;;;;;;;;;;;;;;;7,875;4,81875;2;;;;;;;;;;;;;;;;;;;;;
6292;2;age_group_1;1;1;;1,99773;1,441553;1,547152;0,523667;0,443966;3,254296;16;; 26,84 ;2,62;1,281665;0,75;;;;2,245;1,39165;0,5;2,75;2,73335;1,45;22,5;6,927;1,25;5,935;2,93835;1,65;;;;;;;;;;9,578125;6,21322;2,814285;5;3,24;1,9;;;;3,52;2,854;2,25;7,95;6,4225;4;6,45;4,894445;1,75;9;6,95;6;;;;13,5;7,67857;5,75;1,25;6,683335;3,85;9;6,25;3,3;9;6,159375;5;1;6,83335;3,3;9;6,383335;3,3;1;6,216665;3,3
6292;2;age_group_1;1;2;;4,532552;3,5958;3,665639;0,835247;2,49822;3,834235;5;2; 24,38 ;;;;0,385;0,385;0,385;;;;;;;;;;;;;8,95;8,95;8,95;39,6;22,775;13,9;0,9;0,765;0,63;;;;;;;;;;;;;;;;;;;;;;7,875;4,81875;2;;;;;;;;;;;;;;;;;;;;;
6628;2;age_group_2;1;1;629943,925;;;;;;3,999635;4;; 26,87 ;1,265;1,1325;1;;;;0,5;0,5;0,5;1,95;1,8425;1,735;4,25;4,25;4,25;1,85;1,7;1,55;;;;;;;;;;5,55;4,835;4,12;3;2,5;2;;;;2,25;1,875;1,5;6,75;5,9;5,5;4,15;4,15;4,15;6;6;6;;;;5;5;5;6;6;6;6;5,325;4,65;5,5;4,575;3,65;6;5,325;4,65;6;6;6;6;6;6
6628;2;age_group_2;1;2;627576,981;;;;;;3,546646;2;2; 5,25 ;;;;;;;;;;;;;;;;;;;9,3;8,65;8;23,1;14,3;5,5;1;1;1;;;;;;;;;;;;;;;;;;;;;;1,5;1,5;1,5;;;;;;;;;;;;;;;;;;;;;
6628;2;age_group_2;;1;629943,925;;;;;;3,611155;4;; 6,54 ;1,265;1,1325;1;;;;0,5;0,5;0,5;1,95;1,8425;1,735;4,25;4,25;4,25;1,85;1,7;1,55;;;;;;;;;;5,55;4,835;4,12;3;2,5;2;;;;2,25;1,875;1,5;6,75;5,9;5,5;4,15;4,15;4,15;6;6;6;;;;5;5;5;6;6;6;6;5,325;4,65;5,5;4,575;3,65;6;5,325;4,65;6;6;6;6;6;6
6628;2;age_group_2;;2;627576,981;;;;;;2,69395;2;2; 3,44 ;;;;;;;;;;;;;;;;;;;9,3;8,65;8;23,1;14,3;5,5;1;1;1;;;;;;;;;;;;;;;;;;;;;;1,5;1,5;1,5;;;;;;;;;;;;;;;;;;;;;
6628;2;age_group_1;1;1;629943,925;1,48685;1,2433335;1,2433335;0,3356655;1,5982;3,289435;4;; 9,77 ;1,265;1,1325;1;;;;0,5;0,5;0,5;1,95;1,8425;1,735;4,25;4,25;4,25;1,85;1,7;1,55;;;;;;;;;;5,55;4,835;4,12;3;2,5;2;;;;2,25;1,875;1,5;6,75;5,9;5,5;4,15;4,15;4,15;6;6;6;;;;5;5;5;6;6;6;6;5,325;4,65;5,5;4,575;3,65;6;5,325;4,65;6;6;6;6;6;6
6628;2;age_group_1;1;2;627576,981;1,8166665;1,8166665;1,8166665;;1,8166665;3,7664745;2;2; 4,23 ;;;;;;;;;;;;;;;;;;;9,3;8,65;8;23,1;14,3;5,5;1;1;1;;;;;;;;;;;;;;;;;;;;;;1,5;1,5;1,5;;;;;;;;;;;;;;;;;;;;;
6628;2;age_group_1;;1;629943,925;1,6289125;1,56498;1,56498;0,967525;1,492835;3,215;4;; 7,49 ;1,265;1,1325;1;;;;0,5;0,5;0,5;1,95;1,8425;1,735;4,25;4,25;4,25;1,85;1,7;1,55;;;;;;;;;;5,55;4,835;4,12;3;2,5;2;;;;2,25;1,875;1,5;6,75;5,9;5,5;4,15;4,15;4,15;6;6;6;;;;5;5;5;6;6;6;6;5,325;4,65;5,5;4,575;3,65;6;5,325;4,65;6;6;6;6;6;6
6628;2;age_group_1;;2;627576,981;;;;;;4,1831545;2;2; 8,62 ;;;;;;;;;;;;;;;;;;;9,3;8,65;8;23,1;14,3;5,5;1;1;1;;;;;;;;;;;;;;;;;;;;;;1,5;1,5;1,5;;;;;;;;;;;;;;;;;;;;;
5961;2;age_group_2;1;1;;3,3462385;1,922182;1,922182;2,13925;0,498125;4,295535;19;; 5,78 ;2,62;1,334545;0,585;;;;2,245;1;0,5;3,335;2,31;1,39;8,335;4,64625;1,5;5,935;3,679;2;;;;;;;;;;25;2,34122;3,248;4,1;2,8925;0,72;3;3;3;5;2,95643;0,97;7,76;4,62;2,895;6,95;4,355;1,495;8;6,9925;6,5;;;;8;5,99;3,4;9,5;6,48375;4,15;8,335;6,367855;3,27;7,22;4,847855;1,9;9,5;7,245;5;9;7,424;5,5;8;6,694;5,5
5961;2;age_group_2;;1;;0,5412765;0,5412765;0,5412765;;0,5412765;3,631283;19;; 27,64 ;2,62;1,334545;0,585;;;;2,245;1;0,5;3,335;2,31;1,39;8,335;4,64625;1,5;5,935;3,679;2;;;;;;;;;;25;2,34122;3,248;4,1;2,8925;0,72;3;3;3;5;2,95643;0,97;7,76;4,62;2,895;6,95;4,355;1,495;8;6,9925;6,5;;;;8;5,99;3,4;9,5;6,48375;4,15;8,335;6,367855;3,27;7,22;4,847855;1,9;9,5;7,245;5;9;7,424;5,5;8;6,694;5,5
5961;2;age_group_2;;2;;;;;;;3,388585;7;2; 13,96 ;;;;0,45;0,45;0,45;;;;;;;;;;;;;9,9;9,9;9,9;18;18;18;1,75;0,725;0,35;;;;;;;;;;;;;;;;;;;;;;4;2,31;1;;;;;;;;;;;;;;;;;;;;;
5961;2;age_group_1;;1;;2,6781;1,5796;1,7556975;0,74284;0,4317;3,179835;19;; 7,67 ;2,62;1,334545;0,585;;;;2,245;1;0,5;3,335;2,31;1,39;8,335;4,64625;1,5;5,935;3,679;2;;;;;;;;;;25;2,34122;3,248;4,1;2,8925;0,72;3;3;3;5;2,95643;0,97;7,76;4,62;2,895;6,95;4,355;1,495;8;6,9925;6,5;;;;8;5,99;3,4;9,5;6,48375;4,15;8,335;6,367855;3,27;7,22;4,847855;1,9;9,5;7,245;5;9;7,424;5,5;8;6,694;5,5
5961;2;age_group_1;;2;;2,8721155;2,8721155;2,8721155;;2,8721155;4,11685;7;2; 3,48 ;;;;0,45;0,45;0,45;;;;;;;;;;;;;9,9;9,9;9,9;18;18;18;1,75;0,725;0,35;;;;;;;;;;;;;;;;;;;;;;4;2,31;1;;;;;;;;;;;;;;;;;;;;;
5961;2;age_group_1;1;1;;2,226135;1,57855;1,6382575;0,582991;0,443966;3,1614265;19;; 45,67 ;2,62;1,334545;0,585;;;;2,245;1;0,5;3,335;2,31;1,39;8,335;4,64625;1,5;5,935;3,679;2;;;;;;;;;;25;2,34122;3,248;4,1;2,8925;0,72;3;3;3;5;2,95643;0,97;7,76;4,62;2,895;6,95;4,355;1,495;8;6,9925;6,5;;;;8;5,99;3,4;9,5;6,48375;4,15;8,335;6,367855;3,27;7,22;4,847855;1,9;9,5;7,245;5;9;7,424;5,5;8;6,694;5,5
5961;2;age_group_1;1;2;;2,525865;2,525865;2,525865;;2,525865;3,8881;7;2; 9,24 ;;;;0,45;0,45;0,45;;;;;;;;;;;;;9,9;9,9;9,9;18;18;18;1,75;0,725;0,35;;;;;;;;;;;;;;;;;;;;;;4;2,31;1;;;;;;;;;;;;;;;;;;;;;
5878;2;age_group_1;;2;;;;;;;4,1831545;2;1; 11,23 ;;;;;;;;;;;;;;;;;;;;;;2;2;2;;;;;;;;;;;;;;;;;;;;;;;;;1,65;1,65;1,65;;;;;;;;;;;;;;;;;;;;;
5878;2;age_group_1;1;1;;1,48685;0,9623255;0,9623255;0,73371;0,443966;3,284882;6;; 4,54 ;2,62;1,9425;1,265;;;;2,245;1,3725;0,5;1,92;1,8275;1,735;4,25;4,25;4,25;5,935;3,8925;1,85;;;;;;;;;;5,55;5,55;5,55;3;3;3;;;;1,5;1,5;1,5;6,75;6,75;6,75;;;;6;6;6;;;;5;5;5;6;6;6;6;6;6;5,5;5,5;5,5;6;6;6;6;6;6;6;6;6
5878;2;age_group_1;1;2;;;;;;;3,7664745;2;1; 7,72 ;;;;;;;;;;;;;;;;;;;;;;2;2;2;;;;;;;;;;;;;;;;;;;;;;;;;1,65;1,65;1,65;;;;;;;;;;;;;;;;;;;;;
6331;2;age_group_1;1;1;;0,443966;0,443966;0,443966;;0,443966;3,28965;1;; 5,47 ;2,62;2,62;2,62;;;;2,245;2,245;2,245;1,92;1,92;1,92;;;;5,935;5,935;5,935;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
617;2;age_group_1;1;1;;0,443966;0,443966;0,443966;;0,443966;3,286555;2;; 3,89 ;2,62;2,62;2,62;;;;2,245;2,245;2,245;1,92;1,92;1,92;;;;5,935;5,935;5,935;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5,5;5,5;5,5;5,5;5,5;5,5;;;;;;;;;;;;
6519;2;age_group_2;1;1;947,753;1,9255;1,336855;1,61236;0,74477;0,498125;4,48533;31;1; 37,93 ;2,62;1,164165;0,55;;;;2,245;0,965295;0,4;2,5;1,945555;1,155;6;3,23335;1,255;5,935;2,77145;1,5;;;;;;;;;;1;6,121665;3,5;7,2;3,69455;2,8;2,95;2,95;2,95;3;2,418335;1;9,5;6,635455;4,2;1;5,75818;1,25;9;6,554375;5,25;;;;8;6,565;4;12;6,864285;4,5;7,5;5,99585;4;6,955;4,65231;2,5;8,25;5,982725;4;17,4;7,48625;5,15;1;6,486365;5
6519;2;age_group_2;1;2;564,53;;;;;;3,3581575;2;2; 11,55 ;;;;0,95;0,8125;0,675;;;;;;;;;;;;;18,29;14,648335;12;35;13,337335;3,4;1,41;0,823335;0,5;;;;;;;;;;;;;;;;;;;;;;5,515;2,699165;1;;;;;;;;;;;;;;;;;;;;;
6519;2;age_group_2;;1;947,753;1,258426;0,8998515;0,8998515;0,5711;0,5412765;3,635855;31;1; 7,53 ;2,62;1,164165;0,55;;;;2,245;0,965295;0,4;2,5;1,945555;1,155;6;3,23335;1,255;5,935;2,77145;1,5;;;;;;;;;;1;6,121665;3,5;7,2;3,69455;2,8;2,95;2,95;2,95;3;2,418335;1;9,5;6,635455;4,2;1;5,75818;1,25;9;6,554375;5,25;;;;8;6,565;4;12;6,864285;4,5;7,5;5,99585;4;6,955;4,65231;2,5;8,25;5,982725;4;17,4;7,48625;5,15;1;6,486365;5
6519;2;age_group_2;;2;564,53;;;;;;3,297267;2;2; 6,69 ;;;;0,95;0,8125;0,675;;;;;;;;;;;;;18,29;14,648335;12;35;13,337335;3,4;1,41;0,823335;0,5;;;;;;;;;;;;;;;;;;;;;;5,515;2,699165;1;;;;;;;;;;;;;;;;;;;;;
6519;2;age_group_1;1;1;947,753;2,5745;1,363955;1,358113;0,53442;0,443966;3,113433;31;1; 31,68 ;2,62;1,164165;0,55;;;;2,245;0,965295;0,4;2,5;1,945555;1,155;6;3,23335;1,255;5,935;2,77145;1,5;;;;;;;;;;1;6,121665;3,5;7,2;3,69455;2,8;2,95;2,95;2,95;3;2,418335;1;9,5;6,635455;4,2;1;5,75818;1,25;9;6,554375;5,25;;;;8;6,565;4;12;6,864285;4,5;7,5;5,99585;4;6,955;4,65231;2,5;8,25;5,982725;4;17,4;7,48625;5,15;1;6,486365;5
6519;2;age_group_1;1;2;564,53;5,1553125;3,1654155;3,92128;0,995415;1,7525385;3,738465;2;2; 12,62 ;;;;0,95;0,8125;0,675;;;;;;;;;;;;;18,29;14,648335;12;35;13,337335;3,4;1,41;0,823335;0,5;;;;;;;;;;;;;;;;;;;;;;5,515;2,699165;1;;;;;;;;;;;;;;;;;;;;;
6519;2;age_group_1;;1;947,753;2,457735;1,229115;1,283215;0,7376115;0,4317;3,1543;31;1; 14,96 ;2,62;1,164165;0,55;;;;2,245;0,965295;0,4;2,5;1,945555;1,155;6;3,23335;1,255;5,935;2,77145;1,5;;;;;;;;;;1;6,121665;3,5;7,2;3,69455;2,8;2,95;2,95;2,95;3;2,418335;1;9,5;6,635455;4,2;1;5,75818;1,25;9;6,554375;5,25;;;;8;6,565;4;12;6,864285;4,5;7,5;5,99585;4;6,955;4,65231;2,5;8,25;5,982725;4;17,4;7,48625;5,15;1;6,486365;5
6519;2;age_group_1;;2;564,53;3,1198935;2,473756;2,759895;0,788341;1,5953845;4,747855;2;2; 9,83 ;;;;0,95;0,8125;0,675;;;;;;;;;;;;;18,29;14,648335;12;35;13,337335;3,4;1,41;0,823335;0,5;;;;;;;;;;;;;;;;;;;;;;5,515;2,699165;1;;;;;;;;;;;;;;;;;;;;;
658;2;age_group_1;1;1;;;;;;;3,323795;1;; 4,63 ;;;;;;;0,85;0,85;0,85;1,5;1,5;1,5;;;;;;;;;;;;;;;;4;4;4;;;;;;;;;;;;;;;;;;;;;;;;;4;4;4;5,25;5,25;5,25;;;;;;;4;4;4;;;
5998;2;age_group_1;1;1;;0,443966;0,443966;0,443966;;0,443966;3,2893835;3;; 5,25 ;2,62;2,62;2,62;;;;2,245;2,245;2,245;1,92;1,92;1,92;;;;5,935;5,935;5,935;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5998;2;age_group_1;1;2;;;;;;;3,7664745;1;1; 7,13 ;;;;;;;;;;;;;;;;;;;12;12;12;;;;0,8;0,8;0,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
685;2;age_group_1;;1;;0,4317;0,4317;0,4317;;0,4317;3,215;4;; 3,90 ;2,62;2,62;2,62;;;;2,245;1,4225;0,6;1,92;1,92;1,92;;;;5,935;5,935;5,935;;;;;;;;;;5;5;5;;;;;;;;;;;;;;;;;;;;;;5;5;5;;;;;;;;;;5;5;5;;;;;;
685;2;age_group_1;;2;;;;;;;4,1831545;2;1; 44,83 ;;;;;;;;;;;;;;;;;;;15,51;15,51;15,51;16,25;16,25;16,25;0,7;0,7;0,7;;;;;;;;;;;;;;;;;;;;;;1,5;1,5;1,5;;;;;;;;;;;;;;;;;;;;;
6198;2;age_group_1;1;1;;0,443966;0,443966;0,443966;;0,443966;3,292794;7;1; 11,52 ;2,62;1,835;1,5;;;;2,245;2,245;2,245;1,92;1,92;1,92;;;;5,935;5,935;5,935;;;;;;;;;;4,166665;3,78335;3,25;;;;;;;;;;4,5;4,5;4,5;;;;4;4;4;;;;;;;4;4;4;;;;;;;4,5;4,25;4;;;;;;
6538;2;age_group_2;1;1;16368,847;0,498125;0,498125;0,498125;;0,498125;4,443645;7;; 23,55 ;2,62;1,4425;0,95;;;;2,245;1,9875;0,65;1,92;1,76665;1,4;1;1;1;5,935;5,935;5,935;;;;;;;;;;7,5;5,56665;4,675;;;;;;;;;;6,5;6,25;6;;;;7;6,125;5,25;;;;5,5;5,25;5;7,75;7,375;7;6;5,5;5;4,5;4,166665;4;6;5,666665;5,5;7,5;5,68;4,4;6;5,5;5
6538;2;age_group_2;1;2;163779,95;;;;;;3,3919;5;2; 1,80 ;;;;;;;;;;;;;;;;;;;;;;1;1;1;0,925;0,7375;0,55;;;;;;;;;;;;;;;;;;;;;;1;0,875;0,75;;;;;;;;;;;;;;;;;;;;;
6538;2;age_group_1;1;1;16368,847;0,443966;0,443966;0,443966;;0,443966;3,28951;7;; 39,35 ;2,62;1,4425;0,95;;;;2,245;1,9875;0,65;1,92;1,76665;1,4;1;1;1;5,935;5,935;5,935;;;;;;;;;;7,5;5,56665;4,675;;;;;;;;;;6,5;6,25;6;;;;7;6,125;5,25;;;;5,5;5,25;5;7,75;7,375;7;6;5,5;5;4,5;4,166665;4;6;5,666665;5,5;7,5;5,68;4,4;6;5,5;5
6538;2;age_group_1;1;2;163779,95;;;;;;3,7664745;5;2; 25,81 ;;;;;;;;;;;;;;;;;;;;;;1;1;1;0,925;0,7375;0,55;;;;;;;;;;;;;;;;;;;;;;1;0,875;0,75;;;;;;;;;;;;;;;;;;;;;
6538;2;age_group_2;;1;16368,847;0,5412765;0,5412765;0,5412765;;0,5412765;3,741195;7;; 18,35 ;2,62;1,4425;0,95;;;;2,245;1,9875;0,65;1,92;1,76665;1,4;1;1;1;5,935;5,935;5,935;;;;;;;;;;7,5;5,56665;4,675;;;;;;;;;;6,5;6,25;6;;;;7;6,125;5,25;;;;5,5;5,25;5;7,75;7,375;7;6;5,5;5;4,5;4,166665;4;6;5,666665;5,5;7,5;5,68;4,4;6;5,5;5
6538;2;age_group_2;;2;163779,95;;;;;;2,955425;5;2; 14,65 ;;;;;;;;;;;;;;;;;;;;;;1;1;1;0,925;0,7375;0,55;;;;;;;;;;;;;;;;;;;;;;1;0,875;0,75;;;;;;;;;;;;;;;;;;;;;
6538;2;age_group_1;;1;16368,847;0,4317;0,4317;0,4317;;0,4317;3,218185;7;; 15,49 ;2,62;1,4425;0,95;;;;2,245;1,9875;0,65;1,92;1,76665;1,4;1;1;1;5,935;5,935;5,935;;;;;;;;;;7,5;5,56665;4,675;;;;;;;;;;6,5;6,25;6;;;;7;6,125;5,25;;;;5,5;5,25;5;7,75;7,375;7;6;5,5;5;4,5;4,166665;4;6;5,666665;5,5;7,5;5,68;4,4;6;5,5;5
6538;2;age_group_1;;2;163779,95;;;;;;3,98866;5;2; 12,89 ;;;;;;;;;;;;;;;;;;;;;;1;1;1;0,925;0,7375;0,55;;;;;;;;;;;;;;;;;;;;;;1;0,875;0,75;;;;;;;;;;;;;;;;;;;;;
683;2;age_group_1;1;1;791747,26;0,443966;0,443966;0,443966;;0,443966;3,13265;6;; 2,24 ;2,62;1,436665;0,54;;;;2,245;1,148335;0,45;1,92;1,92;1,92;;;;5,935;5,935;5,935;;;;;;;;;;2,798335;2,798335;2,798335;2,25;2,25;2,25;;;;2,5;2,5;2,5;4,495;4,495;4,495;;;;;;;;;;;;;3,9;3,9;3,9;3,5;3,5;3,5;;;;3,23;3,23;3,23;3,77;3,77;3,77;3,255;3,255;3,255
683;2;age_group_1;1;2;79413,583;;;;;;3,756988;2;1; 9,33 ;;;;;;;;;;;;;;;;;;;11;11;11;15;9,625;4,25;;;;;;;;;;;;;;;;;;;;;;;;;1,85;1,85;1,85;;;;;;;;;;;;;;;;;;;;;
683;2;age_group_1;;1;791747,26;0,4317;0,4317;0,4317;;0,4317;3,159175;6;; 4,60 ;2,62;1,436665;0,54;;;;2,245;1,148335;0,45;1,92;1,92;1,92;;;;5,935;5,935;5,935;;;;;;;;;;2,798335;2,798335;2,798335;2,25;2,25;2,25;;;;2,5;2,5;2,5;4,495;4,495;4,495;;;;;;;;;;;;;3,9;3,9;3,9;3,5;3,5;3,5;;;;3,23;3,23;3,23;3,77;3,77;3,77;3,255;3,255;3,255
683;2;age_group_1;;2;79413,583;;;;;;4,8776;2;1; 1,94 ;;;;;;;;;;;;;;;;;;;11;11;11;15;9,625;4,25;;;;;;;;;;;;;;;;;;;;;;;;;1,85;1,85;1,85;;;;;;;;;;;;;;;;;;;;;
